,Time,1,2,3,4,5,6
S/N,,720319,720319,720319,720319,720319,720319
Type,,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500
Description,,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001
Property,,Maximum Temperature,Temperature,Minimum Temperature,Maximum Humidity,Humidity,Minimum Humidity
2155,2014-07-25 04:13:46,22.021 °C,22.021 °C,22.014 °C,37.2 %RH,37.2 %RH,37.2 %RH
2156,2014-07-25 04:14:16,22.021 °C,22.015 °C,22.012 °C,37.2 %RH,37.2 %RH,37.2 %RH
2157,2014-07-25 04:14:46,22.019 °C,22.017 °C,22.012 °C,37.2 %RH,37.2 %RH,37.2 %RH
2158,2014-07-25 04:15:16,22.019 °C,22.015 °C,22.012 °C,37.2 %RH,37.2 %RH,37.2 %RH
2159,2014-07-25 04:15:46,22.019 °C,22.014 °C,22.009 °C,37.2 %RH,37.2 %RH,37.2 %RH
2160,2014-07-25 04:16:16,22.018 °C,22.014 °C,22.009 °C,37.2 %RH,37.2 %RH,37.2 %RH
2161,2014-07-25 04:16:46,22.017 °C,22.017 °C,22.009 °C,37.2 %RH,37.2 %RH,37.2 %RH
2162,2014-07-25 04:17:16,22.018 °C,22.015 °C,22.008 °C,37.2 %RH,37.2 %RH,37.2 %RH
2163,2014-07-25 04:17:46,22.015 °C,22.014 °C,22.007 °C,37.5 %RH,37.2 %RH,37.2 %RH
2164,2014-07-25 04:18:16,22.015 °C,22.008 °C,22.007 °C,37.5 %RH,37.2 %RH,37.2 %RH
2165,2014-07-25 04:18:46,22.012 °C,22.007 °C,22.005 °C,37.5 %RH,37.5 %RH,37.2 %RH
2166,2014-07-25 04:19:16,22.012 °C,22.005 °C,22.005 °C,37.5 %RH,37.5 %RH,37.2 %RH
2167,2014-07-25 04:19:46,22.009 °C,22.007 °C,22.004 °C,37.5 %RH,37.5 %RH,37.2 %RH
2168,2014-07-25 04:20:16,22.009 °C,22.007 °C,22.002 °C,37.5 %RH,37.5 %RH,37.2 %RH
2169,2014-07-25 04:20:46,22.008 °C,22.001 °C,22.001 °C,37.5 %RH,37.5 %RH,37.5 %RH
2170,2014-07-25 04:21:16,22.008 °C,22.004 °C,22.001 °C,37.5 %RH,37.5 %RH,37.5 %RH
2171,2014-07-25 04:21:46,22.007 °C,22.004 °C,21.999 °C,37.5 %RH,37.5 %RH,37.5 %RH
2172,2014-07-25 04:22:16,22.007 °C,22.002 °C,22.001 °C,37.5 %RH,37.5 %RH,37.5 %RH
2173,2014-07-25 04:22:46,22.007 °C,22.004 °C,21.999 °C,37.5 %RH,37.5 %RH,37.5 %RH
2174,2014-07-25 04:23:16,22.004 °C,22.002 °C,21.999 °C,37.5 %RH,37.5 %RH,37.5 %RH
2175,2014-07-25 04:23:46,22.005 °C,21.998 °C,21.998 °C,37.5 %RH,37.5 %RH,37.5 %RH
2176,2014-07-25 04:24:16,22.004 °C,22.001 °C,21.996 °C,37.5 %RH,37.5 %RH,37.5 %RH
2177,2014-07-25 04:24:46,22.004 °C,21.999 °C,21.998 °C,37.5 %RH,37.5 %RH,37.5 %RH
2178,2014-07-25 04:25:16,22.002 °C,21.998 °C,21.995 °C,37.5 %RH,37.5 %RH,37.5 %RH
2179,2014-07-25 04:25:46,22.001 °C,21.998 °C,21.995 °C,37.5 %RH,37.5 %RH,37.5 %RH
2180,2014-07-25 04:26:16,21.999 °C,21.995 °C,21.994 °C,37.5 %RH,37.5 %RH,37.5 %RH
2181,2014-07-25 04:26:46,21.998 °C,21.996 °C,21.994 °C,37.5 %RH,37.5 %RH,37.5 %RH
2182,2014-07-25 04:27:16,21.998 °C,21.995 °C,21.994 °C,37.5 %RH,37.5 %RH,37.5 %RH
2183,2014-07-25 04:27:46,21.998 °C,21.992 °C,21.992 °C,37.5 %RH,37.5 %RH,37.5 %RH
2184,2014-07-25 04:28:16,21.996 °C,21.995 °C,21.992 °C,37.5 %RH,37.5 %RH,37.5 %RH
2185,2014-07-25 04:28:46,21.996 °C,21.991 °C,21.991 °C,37.5 %RH,37.5 %RH,37.5 %RH
2186,2014-07-25 04:29:16,21.995 °C,21.994 °C,21.988 °C,37.5 %RH,37.5 %RH,37.2 %RH
2187,2014-07-25 04:29:46,21.994 °C,21.992 °C,21.988 °C,37.5 %RH,37.5 %RH,37.2 %RH
2188,2014-07-25 04:30:16,21.994 °C,21.989 °C,21.988 °C,37.5 %RH,37.5 %RH,37.2 %RH
2189,2014-07-25 04:30:46,21.991 °C,21.988 °C,21.986 °C,37.5 %RH,37.5 %RH,37.2 %RH
2190,2014-07-25 04:31:16,21.991 °C,21.988 °C,21.986 °C,37.5 %RH,37.2 %RH,37.2 %RH
2191,2014-07-25 04:31:46,21.991 °C,21.985 °C,21.985 °C,37.5 %RH,37.2 %RH,37.2 %RH
2192,2014-07-25 04:32:16,21.989 °C,21.988 °C,21.986 °C,37.5 %RH,37.2 %RH,37.2 %RH
2193,2014-07-25 04:32:46,21.988 °C,21.985 °C,21.985 °C,37.5 %RH,37.2 %RH,37.2 %RH
2194,2014-07-25 04:33:16,21.988 °C,21.985 °C,21.983 °C,37.5 %RH,37.2 %RH,37.2 %RH
2195,2014-07-25 04:33:46,21.986 °C,21.982 °C,21.982 °C,37.5 %RH,37.2 %RH,37.2 %RH
2196,2014-07-25 04:34:16,21.985 °C,21.983 °C,21.981 °C,37.5 %RH,37.2 %RH,37.2 %RH
2197,2014-07-25 04:34:46,21.985 °C,21.982 °C,21.979 °C,37.5 %RH,37.2 %RH,37.2 %RH
2198,2014-07-25 04:35:16,21.985 °C,21.982 °C,21.981 °C,37.5 %RH,37.2 %RH,37.2 %RH
2199,2014-07-25 04:35:46,21.985 °C,21.981 °C,21.979 °C,37.5 %RH,37.2 %RH,37.2 %RH
2200,2014-07-25 04:36:16,21.983 °C,21.982 °C,21.978 °C,37.5 %RH,37.2 %RH,37.2 %RH
2201,2014-07-25 04:36:46,21.983 °C,21.978 °C,21.976 °C,37.5 %RH,37.2 %RH,37.2 %RH
2202,2014-07-25 04:37:16,21.982 °C,21.976 °C,21.976 °C,37.5 %RH,37.5 %RH,37.2 %RH
2203,2014-07-25 04:37:46,21.979 °C,21.976 °C,21.975 °C,37.5 %RH,37.5 %RH,37.2 %RH
2204,2014-07-25 04:38:16,21.981 °C,21.979 °C,21.975 °C,37.5 %RH,37.5 %RH,37.2 %RH
2205,2014-07-25 04:38:46,21.979 °C,21.976 °C,21.975 °C,37.5 %RH,37.2 %RH,37.2 %RH
2206,2014-07-25 04:39:16,21.979 °C,21.975 °C,21.972 °C,37.5 %RH,37.2 %RH,37.2 %RH
2207,2014-07-25 04:39:46,21.978 °C,21.975 °C,21.972 °C,37.5 %RH,37.5 %RH,37.2 %RH
2208,2014-07-25 04:40:16,21.976 °C,21.973 °C,21.972 °C,37.5 %RH,37.5 %RH,37.2 %RH
2209,2014-07-25 04:40:46,21.978 °C,21.972 °C,21.970 °C,37.5 %RH,37.5 %RH,37.5 %RH
2210,2014-07-25 04:41:16,21.975 °C,21.972 °C,21.970 °C,37.5 %RH,37.5 %RH,37.5 %RH
2211,2014-07-25 04:41:46,21.975 °C,21.969 °C,21.969 °C,37.5 %RH,37.5 %RH,37.5 %RH
2212,2014-07-25 04:42:16,21.975 °C,21.970 °C,21.969 °C,37.5 %RH,37.5 %RH,37.5 %RH
2213,2014-07-25 04:42:46,21.972 °C,21.968 °C,21.968 °C,37.5 %RH,37.5 %RH,37.5 %RH
2214,2014-07-25 04:43:16,21.970 °C,21.968 °C,21.966 °C,37.5 %RH,37.5 %RH,37.5 %RH
2215,2014-07-25 04:43:46,21.970 °C,21.969 °C,21.966 °C,37.5 %RH,37.5 %RH,37.5 %RH
2216,2014-07-25 04:44:16,21.970 °C,21.966 °C,21.966 °C,37.5 %RH,37.5 %RH,37.5 %RH
2217,2014-07-25 04:44:46,21.969 °C,21.965 °C,21.965 °C,37.5 %RH,37.5 %RH,37.5 %RH
2218,2014-07-25 04:45:16,21.969 °C,21.966 °C,21.963 °C,37.5 %RH,37.5 %RH,37.5 %RH
2219,2014-07-25 04:45:46,21.968 °C,21.968 °C,21.963 °C,37.5 %RH,37.5 %RH,37.5 %RH
2220,2014-07-25 04:46:16,21.966 °C,21.966 °C,21.962 °C,37.5 %RH,37.5 %RH,37.5 %RH
2221,2014-07-25 04:46:46,21.966 °C,21.963 °C,21.960 °C,37.5 %RH,37.5 %RH,37.5 %RH
2222,2014-07-25 04:47:16,21.966 °C,21.963 °C,21.962 °C,37.5 %RH,37.5 %RH,37.5 %RH
2223,2014-07-25 04:47:46,21.966 °C,21.963 °C,21.962 °C,37.5 %RH,37.5 %RH,37.5 %RH
2224,2014-07-25 04:48:16,21.965 °C,21.963 °C,21.959 °C,37.5 %RH,37.5 %RH,37.5 %RH
2225,2014-07-25 04:48:46,21.963 °C,21.963 °C,21.959 °C,37.5 %RH,37.5 %RH,37.5 %RH
2226,2014-07-25 04:49:16,21.962 °C,21.959 °C,21.957 °C,37.5 %RH,37.5 %RH,37.5 %RH
2227,2014-07-25 04:49:46,21.962 °C,21.959 °C,21.957 °C,37.5 %RH,37.5 %RH,37.5 %RH
2228,2014-07-25 04:50:16,21.962 °C,21.959 °C,21.957 °C,37.5 %RH,37.5 %RH,37.5 %RH
2229,2014-07-25 04:50:46,21.960 °C,21.956 °C,21.956 °C,37.5 %RH,37.5 %RH,37.5 %RH
2230,2014-07-25 04:51:16,21.959 °C,21.956 °C,21.955 °C,37.5 %RH,37.5 %RH,37.5 %RH
2231,2014-07-25 04:51:46,21.959 °C,21.956 °C,21.953 °C,37.5 %RH,37.5 %RH,37.5 %RH
2232,2014-07-25 04:52:16,21.957 °C,21.955 °C,21.953 °C,37.5 %RH,37.5 %RH,37.5 %RH
2233,2014-07-25 04:52:46,21.956 °C,21.955 °C,21.952 °C,37.5 %RH,37.5 %RH,37.5 %RH
2234,2014-07-25 04:53:16,21.956 °C,21.952 °C,21.952 °C,37.5 %RH,37.5 %RH,37.5 %RH
2235,2014-07-25 04:53:46,21.956 °C,21.950 °C,21.950 °C,37.5 %RH,37.5 %RH,37.5 %RH
2236,2014-07-25 04:54:16,21.955 °C,21.953 °C,21.949 °C,37.5 %RH,37.5 %RH,37.5 %RH
2237,2014-07-25 04:54:46,21.955 °C,21.953 °C,21.949 °C,37.5 %RH,37.5 %RH,37.5 %RH
2238,2014-07-25 04:55:16,21.953 °C,21.952 °C,21.950 °C,37.5 %RH,37.5 %RH,37.5 %RH
2239,2014-07-25 04:55:46,21.953 °C,21.950 °C,21.949 °C,37.5 %RH,37.5 %RH,37.5 %RH
2240,2014-07-25 04:56:16,21.952 °C,21.949 °C,21.947 °C,37.5 %RH,37.5 %RH,37.5 %RH
2241,2014-07-25 04:56:46,21.950 °C,21.950 °C,21.947 °C,37.5 %RH,37.5 %RH,37.5 %RH
2242,2014-07-25 04:57:16,21.950 °C,21.947 °C,21.946 °C,37.5 %RH,37.5 %RH,37.5 %RH
2243,2014-07-25 04:57:46,21.949 °C,21.944 °C,21.944 °C,37.7 %RH,37.5 %RH,37.5 %RH
2244,2014-07-25 04:58:16,21.949 °C,21.949 °C,21.944 °C,37.5 %RH,37.5 %RH,37.5 %RH
2245,2014-07-25 04:58:46,21.949 °C,21.947 °C,21.943 °C,37.5 %RH,37.5 %RH,37.5 %RH
2246,2014-07-25 04:59:16,21.947 °C,21.944 °C,21.942 °C,37.7 %RH,37.7 %RH,37.5 %RH
2247,2014-07-25 04:59:46,21.947 °C,21.940 °C,21.940 °C,37.7 %RH,37.7 %RH,37.5 %RH
2248,2014-07-25 05:00:16,21.946 °C,21.940 °C,21.940 °C,37.7 %RH,37.7 %RH,37.5 %RH
2249,2014-07-25 05:00:46,21.946 °C,21.943 °C,21.939 °C,37.7 %RH,37.5 %RH,37.5 %RH
2250,2014-07-25 05:01:16,21.944 °C,21.940 °C,21.939 °C,37.7 %RH,37.7 %RH,37.5 %RH
2251,2014-07-25 05:01:46,21.944 °C,21.940 °C,21.939 °C,37.7 %RH,37.7 %RH,37.5 %RH
2252,2014-07-25 05:02:16,21.943 °C,21.939 °C,21.937 °C,37.7 %RH,37.7 %RH,37.5 %RH
2253,2014-07-25 05:02:46,21.942 °C,21.937 °C,21.937 °C,37.7 %RH,37.7 %RH,37.5 %RH
2254,2014-07-25 05:03:16,21.942 °C,21.939 °C,21.936 °C,37.7 %RH,37.7 %RH,37.5 %RH
2255,2014-07-25 05:03:46,21.942 °C,21.939 °C,21.936 °C,37.7 %RH,37.7 %RH,37.5 %RH
2256,2014-07-25 05:04:16,21.940 °C,21.940 °C,21.934 °C,37.7 %RH,37.7 %RH,37.7 %RH
2257,2014-07-25 05:04:46,21.939 °C,21.936 °C,21.933 °C,37.7 %RH,37.7 %RH,37.7 %RH
2258,2014-07-25 05:05:16,21.939 °C,21.936 °C,21.933 °C,37.7 %RH,37.7 %RH,37.7 %RH
2259,2014-07-25 05:05:46,21.939 °C,21.936 °C,21.933 °C,37.7 %RH,37.7 %RH,37.7 %RH
2260,2014-07-25 05:06:16,21.939 °C,21.936 °C,21.933 °C,37.7 %RH,37.7 %RH,37.7 %RH
2261,2014-07-25 05:06:46,21.937 °C,21.933 °C,21.931 °C,37.7 %RH,37.7 %RH,37.7 %RH
2262,2014-07-25 05:07:16,21.937 °C,21.934 °C,21.930 °C,37.7 %RH,37.7 %RH,37.7 %RH
2263,2014-07-25 05:07:46,21.934 °C,21.933 °C,21.930 °C,37.7 %RH,37.7 %RH,37.7 %RH
2264,2014-07-25 05:08:16,21.934 °C,21.931 °C,21.927 °C,37.7 %RH,37.7 %RH,37.7 %RH
2265,2014-07-25 05:08:46,21.931 °C,21.929 °C,21.926 °C,37.7 %RH,37.7 %RH,37.7 %RH
2266,2014-07-25 05:09:16,21.931 °C,21.927 °C,21.926 °C,37.7 %RH,37.7 %RH,37.7 %RH
2267,2014-07-25 05:09:46,21.930 °C,21.929 °C,21.926 °C,37.7 %RH,37.7 %RH,37.7 %RH
2268,2014-07-25 05:10:16,21.930 °C,21.929 °C,21.927 °C,37.7 %RH,37.7 %RH,37.7 %RH
2269,2014-07-25 05:10:46,21.930 °C,21.927 °C,21.926 °C,37.7 %RH,37.7 %RH,37.7 %RH
2270,2014-07-25 05:11:16,21.930 °C,21.926 °C,21.926 °C,37.7 %RH,37.7 %RH,37.7 %RH
2271,2014-07-25 05:11:46,21.930 °C,21.927 °C,21.924 °C,37.7 %RH,37.7 %RH,37.7 %RH
2272,2014-07-25 05:12:16,21.927 °C,21.924 °C,21.924 °C,37.7 %RH,37.7 %RH,37.7 %RH
2273,2014-07-25 05:12:46,21.927 °C,21.923 °C,21.923 °C,37.7 %RH,37.7 %RH,37.5 %RH
2274,2014-07-25 05:13:16,21.926 °C,21.924 °C,21.921 °C,37.7 %RH,37.5 %RH,37.5 %RH
2275,2014-07-25 05:13:46,21.926 °C,21.923 °C,21.921 °C,37.7 %RH,37.7 %RH,37.5 %RH
2276,2014-07-25 05:14:16,21.924 °C,21.921 °C,21.920 °C,37.7 %RH,37.7 %RH,37.5 %RH
2277,2014-07-25 05:14:46,21.924 °C,21.921 °C,21.920 °C,37.7 %RH,37.7 %RH,37.5 %RH
2278,2014-07-25 05:15:16,21.923 °C,21.921 °C,21.917 °C,37.7 %RH,37.5 %RH,37.5 %RH
2279,2014-07-25 05:15:46,21.921 °C,21.919 °C,21.917 °C,37.7 %RH,37.5 %RH,37.5 %RH
2280,2014-07-25 05:16:16,21.920 °C,21.919 °C,21.917 °C,37.7 %RH,37.5 %RH,37.5 %RH
2281,2014-07-25 05:16:46,21.921 °C,21.919 °C,21.916 °C,37.7 %RH,37.5 %RH,37.5 %RH
2282,2014-07-25 05:17:16,21.920 °C,21.916 °C,21.914 °C,37.7 %RH,37.5 %RH,37.5 %RH
2283,2014-07-25 05:17:46,21.920 °C,21.917 °C,21.914 °C,37.7 %RH,37.5 %RH,37.5 %RH
2284,2014-07-25 05:18:16,21.919 °C,21.917 °C,21.913 °C,37.7 %RH,37.5 %RH,37.5 %RH
2285,2014-07-25 05:18:46,21.917 °C,21.916 °C,21.913 °C,37.7 %RH,37.5 %RH,37.5 %RH
2286,2014-07-25 05:19:16,21.919 °C,21.914 °C,21.911 °C,37.7 %RH,37.5 %RH,37.5 %RH
2287,2014-07-25 05:19:46,21.917 °C,21.913 °C,21.913 °C,37.7 %RH,37.5 %RH,37.5 %RH
2288,2014-07-25 05:20:16,21.916 °C,21.914 °C,21.911 °C,37.7 %RH,37.7 %RH,37.5 %RH
2289,2014-07-25 05:20:46,21.916 °C,21.913 °C,21.911 °C,37.7 %RH,37.5 %RH,37.5 %RH
2290,2014-07-25 05:21:16,21.914 °C,21.911 °C,21.910 °C,37.7 %RH,37.5 %RH,37.5 %RH
2291,2014-07-25 05:21:46,21.914 °C,21.913 °C,21.910 °C,37.7 %RH,37.5 %RH,37.5 %RH
2292,2014-07-25 05:22:16,21.913 °C,21.908 °C,21.907 °C,37.5 %RH,37.5 %RH,37.5 %RH
2293,2014-07-25 05:22:46,21.911 °C,21.911 °C,21.907 °C,37.5 %RH,37.5 %RH,37.5 %RH
2294,2014-07-25 05:23:16,21.910 °C,21.910 °C,21.906 °C,37.5 %RH,37.5 %RH,37.5 %RH
2295,2014-07-25 05:23:46,21.910 °C,21.907 °C,21.907 °C,37.7 %RH,37.5 %RH,37.5 %RH
2296,2014-07-25 05:24:16,21.910 °C,21.904 °C,21.904 °C,37.7 %RH,37.7 %RH,37.5 %RH
2297,2014-07-25 05:24:46,21.910 °C,21.908 °C,21.904 °C,37.7 %RH,37.5 %RH,37.5 %RH
2298,2014-07-25 05:25:16,21.908 °C,21.904 °C,21.904 °C,37.7 %RH,37.7 %RH,37.5 %RH
2299,2014-07-25 05:25:46,21.908 °C,21.907 °C,21.901 °C,37.7 %RH,37.7 %RH,37.5 %RH
2300,2014-07-25 05:26:16,21.908 °C,21.904 °C,21.903 °C,37.7 %RH,37.7 %RH,37.5 %RH
2301,2014-07-25 05:26:46,21.904 °C,21.903 °C,21.901 °C,37.7 %RH,37.7 %RH,37.5 %RH
2302,2014-07-25 05:27:16,21.906 °C,21.903 °C,21.900 °C,37.7 %RH,37.7 %RH,37.5 %RH
2303,2014-07-25 05:27:46,21.904 °C,21.901 °C,21.900 °C,37.7 %RH,37.7 %RH,37.7 %RH
2304,2014-07-25 05:28:16,21.904 °C,21.903 °C,21.900 °C,37.7 %RH,37.7 %RH,37.7 %RH
2305,2014-07-25 05:28:46,21.904 °C,21.901 °C,21.900 °C,37.7 %RH,37.7 %RH,37.7 %RH
2306,2014-07-25 05:29:16,21.901 °C,21.900 °C,21.898 °C,37.7 %RH,37.7 %RH,37.7 %RH
2307,2014-07-25 05:29:46,21.901 °C,21.901 °C,21.897 °C,37.7 %RH,37.7 %RH,37.7 %RH
2308,2014-07-25 05:30:16,21.903 °C,21.900 °C,21.895 °C,37.7 %RH,37.7 %RH,37.7 %RH
2309,2014-07-25 05:30:46,21.901 °C,21.898 °C,21.895 °C,37.7 %RH,37.7 %RH,37.7 %RH
2310,2014-07-25 05:31:16,21.901 °C,21.898 °C,21.895 °C,37.7 %RH,37.7 %RH,37.7 %RH
2311,2014-07-25 05:31:46,21.900 °C,21.897 °C,21.895 °C,37.7 %RH,37.7 %RH,37.7 %RH
2312,2014-07-25 05:32:16,21.900 °C,21.898 °C,21.894 °C,37.7 %RH,37.7 %RH,37.7 %RH
2313,2014-07-25 05:32:46,21.900 °C,21.897 °C,21.893 °C,37.7 %RH,37.7 %RH,37.7 %RH
2314,2014-07-25 05:33:16,21.898 °C,21.895 °C,21.893 °C,37.7 %RH,37.7 %RH,37.7 %RH
2315,2014-07-25 05:33:46,21.898 °C,21.894 °C,21.893 °C,37.7 %RH,37.7 %RH,37.7 %RH
2316,2014-07-25 05:34:16,21.895 °C,21.893 °C,21.891 °C,37.7 %RH,37.7 %RH,37.7 %RH
2317,2014-07-25 05:34:46,21.894 °C,21.894 °C,21.890 °C,37.7 %RH,37.7 %RH,37.7 %RH
2318,2014-07-25 05:35:16,21.894 °C,21.893 °C,21.891 °C,37.7 %RH,37.7 %RH,37.7 %RH
2319,2014-07-25 05:35:46,21.894 °C,21.891 °C,21.890 °C,37.7 %RH,37.7 %RH,37.7 %RH
2320,2014-07-25 05:36:16,21.894 °C,21.890 °C,21.888 °C,37.7 %RH,37.7 %RH,37.7 %RH
2321,2014-07-25 05:36:46,21.894 °C,21.891 °C,21.890 °C,37.7 %RH,37.7 %RH,37.7 %RH
2322,2014-07-25 05:37:16,21.893 °C,21.893 °C,21.885 °C,37.7 %RH,37.7 %RH,37.7 %RH
2323,2014-07-25 05:37:46,21.893 °C,21.888 °C,21.887 °C,37.7 %RH,37.7 %RH,37.7 %RH
2324,2014-07-25 05:38:16,21.891 °C,21.888 °C,21.887 °C,37.7 %RH,37.7 %RH,37.7 %RH
2325,2014-07-25 05:38:46,21.891 °C,21.887 °C,21.887 °C,37.7 %RH,37.7 %RH,37.7 %RH
2326,2014-07-25 05:39:16,21.890 °C,21.887 °C,21.885 °C,37.7 %RH,37.7 %RH,37.7 %RH
2327,2014-07-25 05:39:46,21.888 °C,21.887 °C,21.884 °C,37.7 %RH,37.7 %RH,37.7 %RH
2328,2014-07-25 05:40:16,21.888 °C,21.888 °C,21.884 °C,37.7 %RH,37.7 %RH,37.7 %RH
2329,2014-07-25 05:40:46,21.887 °C,21.885 °C,21.882 °C,37.7 %RH,37.7 %RH,37.7 %RH
2330,2014-07-25 05:41:16,21.888 °C,21.884 °C,21.882 °C,37.7 %RH,37.7 %RH,37.7 %RH
2331,2014-07-25 05:41:46,21.887 °C,21.885 °C,21.882 °C,37.7 %RH,37.7 %RH,37.7 %RH
2332,2014-07-25 05:42:16,21.887 °C,21.887 °C,21.882 °C,37.7 %RH,37.7 %RH,37.7 %RH
2333,2014-07-25 05:42:46,21.885 °C,21.884 °C,21.882 °C,37.7 %RH,37.7 %RH,37.7 %RH
2334,2014-07-25 05:43:16,21.885 °C,21.882 °C,21.881 °C,37.7 %RH,37.7 %RH,37.7 %RH
2335,2014-07-25 05:43:46,21.885 °C,21.881 °C,21.881 °C,37.7 %RH,37.7 %RH,37.7 %RH
2336,2014-07-25 05:44:16,21.885 °C,21.882 °C,21.878 °C,38.0 %RH,37.7 %RH,37.7 %RH
2337,2014-07-25 05:44:46,21.882 °C,21.878 °C,21.878 °C,38.0 %RH,37.7 %RH,37.7 %RH
2338,2014-07-25 05:45:16,21.882 °C,21.881 °C,21.877 °C,38.0 %RH,37.7 %RH,37.7 %RH
2339,2014-07-25 05:45:46,21.882 °C,21.877 °C,21.877 °C,38.0 %RH,37.7 %RH,37.7 %RH
2340,2014-07-25 05:46:16,21.881 °C,21.878 °C,21.877 °C,38.0 %RH,37.7 %RH,37.7 %RH
2341,2014-07-25 05:46:46,21.881 °C,21.877 °C,21.875 °C,38.0 %RH,37.7 %RH,37.7 %RH
2342,2014-07-25 05:47:16,21.880 °C,21.877 °C,21.875 °C,38.0 %RH,38.0 %RH,37.7 %RH
2343,2014-07-25 05:47:46,21.880 °C,21.878 °C,21.875 °C,38.0 %RH,38.0 %RH,37.7 %RH
2344,2014-07-25 05:48:16,21.880 °C,21.878 °C,21.874 °C,38.0 %RH,38.0 %RH,37.7 %RH
2345,2014-07-25 05:48:46,21.880 °C,21.877 °C,21.874 °C,38.0 %RH,38.0 %RH,37.7 %RH
2346,2014-07-25 05:49:16,21.878 °C,21.877 °C,21.874 °C,38.0 %RH,38.0 %RH,38.0 %RH
2347,2014-07-25 05:49:46,21.878 °C,21.874 °C,21.874 °C,38.0 %RH,38.0 %RH,38.0 %RH
2348,2014-07-25 05:50:16,21.877 °C,21.875 °C,21.871 °C,38.0 %RH,38.0 %RH,38.0 %RH
2349,2014-07-25 05:50:46,21.877 °C,21.874 °C,21.872 °C,38.0 %RH,38.0 %RH,38.0 %RH
2350,2014-07-25 05:51:16,21.874 °C,21.874 °C,21.871 °C,38.0 %RH,38.0 %RH,38.0 %RH
2351,2014-07-25 05:51:46,21.874 °C,21.872 °C,21.871 °C,38.0 %RH,38.0 %RH,38.0 %RH
2352,2014-07-25 05:52:16,21.874 °C,21.872 °C,21.871 °C,38.0 %RH,38.0 %RH,38.0 %RH
2353,2014-07-25 05:52:46,21.874 °C,21.871 °C,21.871 °C,38.0 %RH,38.0 %RH,38.0 %RH
2354,2014-07-25 05:53:16,21.872 °C,21.871 °C,21.869 °C,38.0 %RH,38.0 %RH,37.7 %RH
2355,2014-07-25 05:53:46,21.872 °C,21.871 °C,21.869 °C,38.0 %RH,38.0 %RH,37.7 %RH
2356,2014-07-25 05:54:16,21.872 °C,21.872 °C,21.869 °C,38.0 %RH,37.7 %RH,37.7 %RH
2357,2014-07-25 05:54:46,21.872 °C,21.871 °C,21.868 °C,38.0 %RH,37.7 %RH,37.7 %RH
2358,2014-07-25 05:55:16,21.874 °C,21.869 °C,21.868 °C,38.0 %RH,38.0 %RH,37.7 %RH
2359,2014-07-25 05:55:46,21.872 °C,21.868 °C,21.867 °C,38.0 %RH,37.7 %RH,37.7 %RH
2360,2014-07-25 05:56:16,21.872 °C,21.868 °C,21.867 °C,38.0 %RH,37.7 %RH,37.7 %RH
2361,2014-07-25 05:56:46,21.871 °C,21.868 °C,21.865 °C,38.0 %RH,38.0 %RH,37.7 %RH
2362,2014-07-25 05:57:16,21.869 °C,21.865 °C,21.864 °C,38.0 %RH,37.7 %RH,37.7 %RH
2363,2014-07-25 05:57:46,21.867 °C,21.865 °C,21.862 °C,38.0 %RH,37.7 %RH,37.7 %RH
2364,2014-07-25 05:58:16,21.868 °C,21.864 °C,21.862 °C,38.0 %RH,37.7 %RH,37.7 %RH
2365,2014-07-25 05:58:46,21.868 °C,21.865 °C,21.862 °C,38.0 %RH,37.7 %RH,37.7 %RH
2366,2014-07-25 05:59:16,21.867 °C,21.865 °C,21.862 °C,38.0 %RH,37.7 %RH,37.7 %RH
2367,2014-07-25 05:59:46,21.865 °C,21.865 °C,21.862 °C,37.7 %RH,37.7 %RH,37.7 %RH
2368,2014-07-25 06:00:16,21.867 °C,21.864 °C,21.862 °C,37.7 %RH,37.7 %RH,37.7 %RH
2369,2014-07-25 06:00:46,21.865 °C,21.862 °C,21.862 °C,38.0 %RH,37.7 %RH,37.7 %RH
2370,2014-07-25 06:01:16,21.865 °C,21.862 °C,21.861 °C,38.0 %RH,37.7 %RH,37.7 %RH
2371,2014-07-25 06:01:46,21.864 °C,21.861 °C,21.859 °C,37.7 %RH,37.7 %RH,37.7 %RH
2372,2014-07-25 06:02:16,21.862 °C,21.861 °C,21.859 °C,37.7 %RH,37.7 %RH,37.7 %RH
2373,2014-07-25 06:02:46,21.864 °C,21.859 °C,21.859 °C,37.7 %RH,37.7 %RH,37.7 %RH
2374,2014-07-25 06:03:16,21.862 °C,21.859 °C,21.858 °C,37.7 %RH,37.7 %RH,37.7 %RH
2375,2014-07-25 06:03:46,21.861 °C,21.859 °C,21.856 °C,37.7 %RH,37.7 %RH,37.7 %RH
2376,2014-07-25 06:04:16,21.861 °C,21.859 °C,21.856 °C,37.7 %RH,37.7 %RH,37.7 %RH
2377,2014-07-25 06:04:46,21.859 °C,21.858 °C,21.856 °C,37.7 %RH,37.7 %RH,37.7 %RH
2378,2014-07-25 06:05:16,21.861 °C,21.859 °C,21.856 °C,37.7 %RH,37.7 %RH,37.7 %RH
2379,2014-07-25 06:05:46,21.859 °C,21.859 °C,21.855 °C,37.7 %RH,37.7 %RH,37.7 %RH
2380,2014-07-25 06:06:16,21.859 °C,21.855 °C,21.855 °C,37.7 %RH,37.7 %RH,37.7 %RH
