,Time,1,2,3,4
727,2014-07-22 18:39:43,28.883 °C,28.847 °C,58.6 %RH,58.6 %RH
728,2014-07-22 18:40:13,28.850 °C,28.815 °C,58.9 %RH,58.9 %RH
729,2014-07-22 18:40:43,28.816 °C,28.780 °C,58.9 %RH,58.9 %RH
730,2014-07-22 18:41:13,28.780 °C,28.746 °C,58.6 %RH,58.6 %RH
731,2014-07-22 18:41:43,28.746 °C,28.710 °C,58.9 %RH,58.9 %RH
732,2014-07-22 18:42:13,28.712 °C,28.683 °C,58.9 %RH,58.9 %RH
733,2014-07-22 18:42:43,28.680 °C,28.644 °C,59.1 %RH,58.9 %RH
734,2014-07-22 18:43:13,28.643 °C,28.613 °C,59.1 %RH,58.9 %RH
735,2014-07-22 18:43:43,28.611 °C,28.581 °C,59.1 %RH,59.1 %RH
736,2014-07-22 18:44:13,28.581 °C,28.548 °C,59.1 %RH,59.1 %RH
737,2014-07-22 18:44:43,28.545 °C,28.512 °C,59.1 %RH,58.9 %RH
738,2014-07-22 18:45:13,28.512 °C,28.484 °C,59.1 %RH,59.1 %RH
739,2014-07-22 18:45:43,28.482 °C,28.451 °C,59.4 %RH,59.4 %RH
740,2014-07-22 18:46:13,28.449 °C,28.418 °C,59.4 %RH,59.4 %RH
741,2014-07-22 18:46:43,28.418 °C,28.390 °C,59.4 %RH,59.4 %RH
742,2014-07-22 18:47:13,28.387 °C,28.355 °C,59.4 %RH,59.4 %RH
743,2014-07-22 18:47:43,28.352 °C,28.324 °C,59.4 %RH,59.4 %RH
744,2014-07-22 18:48:13,28.321 °C,28.291 °C,59.6 %RH,59.4 %RH
745,2014-07-22 18:48:43,28.289 °C,28.258 °C,59.4 %RH,59.4 %RH
746,2014-07-22 18:49:13,28.258 °C,28.230 °C,59.6 %RH,59.6 %RH
747,2014-07-22 18:49:43,28.228 °C,28.195 °C,59.6 %RH,59.6 %RH
748,2014-07-22 18:50:13,28.194 °C,28.163 °C,59.9 %RH,59.6 %RH
749,2014-07-22 18:50:43,28.164 °C,28.136 °C,59.6 %RH,59.6 %RH
750,2014-07-22 18:51:13,28.136 °C,28.103 °C,59.9 %RH,59.6 %RH
751,2014-07-22 18:51:43,28.104 °C,28.073 °C,59.9 %RH,59.9 %RH
752,2014-07-22 18:52:13,28.075 °C,28.042 °C,59.9 %RH,59.9 %RH
753,2014-07-22 18:52:43,28.043 °C,28.013 °C,60.2 %RH,59.9 %RH
754,2014-07-22 18:53:13,28.013 °C,27.985 °C,59.9 %RH,59.9 %RH
755,2014-07-22 18:53:43,27.985 °C,27.952 °C,60.2 %RH,60.2 %RH
756,2014-07-22 18:54:13,27.951 °C,27.924 °C,60.2 %RH,60.2 %RH
757,2014-07-22 18:54:43,27.924 °C,27.893 °C,60.2 %RH,60.2 %RH
758,2014-07-22 18:55:13,27.893 °C,27.863 °C,60.2 %RH,60.2 %RH
759,2014-07-22 18:55:43,27.864 °C,27.838 °C,60.2 %RH,60.2 %RH
760,2014-07-22 18:56:13,27.835 °C,27.806 °C,60.2 %RH,60.2 %RH
761,2014-07-22 18:56:43,27.805 °C,27.777 °C,60.4 %RH,60.4 %RH
762,2014-07-22 18:57:13,27.774 °C,27.747 °C,60.4 %RH,60.2 %RH
763,2014-07-22 18:57:43,27.744 °C,27.719 °C,60.4 %RH,60.4 %RH
764,2014-07-22 18:58:13,27.717 °C,27.692 °C,60.4 %RH,60.4 %RH
765,2014-07-22 18:58:43,27.690 °C,27.656 °C,60.7 %RH,60.7 %RH
766,2014-07-22 18:59:13,27.664 °C,27.634 °C,60.7 %RH,60.7 %RH
767,2014-07-22 18:59:43,27.631 °C,27.603 °C,60.7 %RH,60.4 %RH
768,2014-07-22 19:00:13,27.604 °C,27.574 °C,60.7 %RH,60.7 %RH
769,2014-07-22 19:00:43,27.576 °C,27.545 °C,60.7 %RH,60.7 %RH
770,2014-07-22 19:01:13,27.546 °C,27.521 °C,60.7 %RH,60.7 %RH
771,2014-07-22 19:01:43,27.518 °C,27.494 °C,61.0 %RH,60.7 %RH
772,2014-07-22 19:02:13,27.491 °C,27.466 °C,60.7 %RH,60.7 %RH
773,2014-07-22 19:02:43,27.466 °C,27.436 °C,61.0 %RH,61.0 %RH
774,2014-07-22 19:03:13,27.436 °C,27.413 °C,61.0 %RH,61.0 %RH
775,2014-07-22 19:03:43,27.411 °C,27.381 °C,61.2 %RH,61.0 %RH
776,2014-07-22 19:04:13,27.384 °C,27.356 °C,61.2 %RH,61.0 %RH
777,2014-07-22 19:04:43,27.355 °C,27.325 °C,61.0 %RH,61.0 %RH
778,2014-07-22 19:05:13,27.328 °C,27.306 °C,61.2 %RH,61.2 %RH
779,2014-07-22 19:05:43,27.304 °C,27.272 °C,61.2 %RH,61.0 %RH
780,2014-07-22 19:06:13,27.276 °C,27.249 °C,61.2 %RH,61.2 %RH
781,2014-07-22 19:06:43,27.249 °C,27.226 °C,61.2 %RH,61.2 %RH
782,2014-07-22 19:07:13,27.223 °C,27.198 °C,61.5 %RH,61.5 %RH
783,2014-07-22 19:07:43,27.198 °C,27.172 °C,61.5 %RH,61.5 %RH
784,2014-07-22 19:08:13,27.172 °C,27.146 °C,61.5 %RH,61.5 %RH
785,2014-07-22 19:08:43,27.147 °C,27.123 °C,61.5 %RH,61.5 %RH
786,2014-07-22 19:09:13,27.122 °C,27.094 °C,61.5 %RH,61.5 %RH
787,2014-07-22 19:09:43,27.095 °C,27.073 °C,61.8 %RH,61.8 %RH
788,2014-07-22 19:10:13,27.069 °C,27.045 °C,61.8 %RH,61.5 %RH
789,2014-07-22 19:10:43,27.044 °C,27.017 °C,61.5 %RH,61.5 %RH
790,2014-07-22 19:11:13,27.020 °C,26.996 °C,61.8 %RH,61.8 %RH
791,2014-07-22 19:11:43,26.993 °C,26.971 °C,61.8 %RH,61.8 %RH
792,2014-07-22 19:12:13,26.971 °C,26.946 °C,62.0 %RH,62.0 %RH
793,2014-07-22 19:12:43,26.946 °C,26.921 °C,62.0 %RH,61.8 %RH
794,2014-07-22 19:13:13,26.921 °C,26.897 °C,61.8 %RH,61.8 %RH
795,2014-07-22 19:13:43,26.897 °C,26.870 °C,62.0 %RH,62.0 %RH
796,2014-07-22 19:14:13,26.873 °C,26.850 °C,62.0 %RH,62.0 %RH
797,2014-07-22 19:14:43,26.848 °C,26.826 °C,62.3 %RH,62.3 %RH
798,2014-07-22 19:15:13,26.825 °C,26.800 °C,62.3 %RH,62.0 %RH
799,2014-07-22 19:15:43,26.798 °C,26.777 °C,62.0 %RH,62.0 %RH
800,2014-07-22 19:16:13,26.776 °C,26.752 °C,62.3 %RH,62.3 %RH
801,2014-07-22 19:16:43,26.752 °C,26.727 °C,62.3 %RH,62.3 %RH
802,2014-07-22 19:17:13,26.727 °C,26.706 °C,62.3 %RH,62.3 %RH
803,2014-07-22 19:17:43,26.704 °C,26.678 °C,62.3 %RH,62.3 %RH
804,2014-07-22 19:18:13,26.680 °C,26.658 °C,62.3 %RH,62.3 %RH
805,2014-07-22 19:18:43,26.658 °C,26.630 °C,62.5 %RH,62.5 %RH
806,2014-07-22 19:19:13,26.634 °C,26.612 °C,62.5 %RH,62.5 %RH
807,2014-07-22 19:19:43,26.613 °C,26.588 °C,62.5 %RH,62.3 %RH
808,2014-07-22 19:20:13,26.587 °C,26.568 °C,62.5 %RH,62.5 %RH
809,2014-07-22 19:20:43,26.566 °C,26.544 °C,62.5 %RH,62.5 %RH
810,2014-07-22 19:21:13,26.541 °C,26.522 °C,62.5 %RH,62.5 %RH
811,2014-07-22 19:21:43,26.521 °C,26.497 °C,62.8 %RH,62.8 %RH
812,2014-07-22 19:22:13,26.498 °C,26.475 °C,62.8 %RH,62.8 %RH
813,2014-07-22 19:22:43,26.473 °C,26.453 °C,62.8 %RH,62.5 %RH
814,2014-07-22 19:23:13,26.454 °C,26.431 °C,62.8 %RH,62.8 %RH
815,2014-07-22 19:23:43,26.431 °C,26.407 °C,62.8 %RH,62.8 %RH
816,2014-07-22 19:24:13,26.408 °C,26.386 °C,63.1 %RH,63.1 %RH
817,2014-07-22 19:24:43,26.386 °C,26.363 °C,63.1 %RH,63.1 %RH
818,2014-07-22 19:25:13,26.364 °C,26.341 °C,63.1 %RH,62.8 %RH
819,2014-07-22 19:25:43,26.344 °C,26.320 °C,63.1 %RH,63.1 %RH
820,2014-07-22 19:26:13,26.323 °C,26.299 °C,63.1 %RH,63.1 %RH
821,2014-07-22 19:26:43,26.298 °C,26.282 °C,63.1 %RH,63.1 %RH
822,2014-07-22 19:27:13,26.276 °C,26.260 °C,63.3 %RH,63.1 %RH
823,2014-07-22 19:27:43,26.252 °C,26.233 °C,63.3 %RH,63.1 %RH
824,2014-07-22 19:28:13,26.236 °C,26.214 °C,63.3 %RH,63.1 %RH
825,2014-07-22 19:28:43,26.214 °C,26.193 °C,63.3 %RH,63.3 %RH
826,2014-07-22 19:29:13,26.193 °C,26.170 °C,63.3 %RH,63.3 %RH
827,2014-07-22 19:29:43,26.171 °C,26.149 °C,63.6 %RH,63.3 %RH
828,2014-07-22 19:30:13,26.148 °C,26.130 °C,63.6 %RH,63.3 %RH
829,2014-07-22 19:30:43,26.130 °C,26.110 °C,63.3 %RH,63.3 %RH
830,2014-07-22 19:31:13,26.110 °C,26.091 °C,63.6 %RH,63.6 %RH
831,2014-07-22 19:31:43,26.093 °C,26.064 °C,63.6 %RH,63.6 %RH
832,2014-07-22 19:32:13,26.067 °C,26.048 °C,63.6 %RH,63.3 %RH
833,2014-07-22 19:32:43,26.046 °C,26.032 °C,63.6 %RH,63.6 %RH
834,2014-07-22 19:33:13,26.035 °C,25.999 °C,63.6 %RH,63.6 %RH
835,2014-07-22 19:33:43,26.002 °C,25.985 °C,63.6 %RH,63.6 %RH
836,2014-07-22 19:34:13,25.988 °C,25.969 °C,63.9 %RH,63.9 %RH
837,2014-07-22 19:34:43,25.969 °C,25.949 °C,63.9 %RH,63.9 %RH
838,2014-07-22 19:35:13,25.949 °C,25.923 °C,63.9 %RH,63.6 %RH
839,2014-07-22 19:35:43,25.927 °C,25.908 °C,63.9 %RH,63.6 %RH
840,2014-07-22 19:36:13,25.908 °C,25.886 °C,63.9 %RH,63.9 %RH
841,2014-07-22 19:36:43,25.886 °C,25.864 °C,63.9 %RH,63.9 %RH
842,2014-07-22 19:37:13,25.867 °C,25.845 °C,64.1 %RH,64.1 %RH
843,2014-07-22 19:37:43,25.845 °C,25.827 °C,64.1 %RH,64.1 %RH
844,2014-07-22 19:38:13,25.827 °C,25.807 °C,64.1 %RH,63.9 %RH
845,2014-07-22 19:38:43,25.807 °C,25.786 °C,63.9 %RH,63.9 %RH
846,2014-07-22 19:39:13,25.788 °C,25.767 °C,64.1 %RH,64.1 %RH
847,2014-07-22 19:39:43,25.767 °C,25.747 °C,64.1 %RH,64.1 %RH
848,2014-07-22 19:40:13,25.748 °C,25.729 °C,64.1 %RH,64.1 %RH
849,2014-07-22 19:40:43,25.726 °C,25.707 °C,64.4 %RH,64.4 %RH
850,2014-07-22 19:41:13,25.709 °C,25.691 °C,64.4 %RH,64.1 %RH
851,2014-07-22 19:41:43,25.690 °C,25.670 °C,64.1 %RH,64.1 %RH
852,2014-07-22 19:42:13,25.670 °C,25.653 °C,64.4 %RH,64.4 %RH
853,2014-07-22 19:42:43,25.654 °C,25.631 °C,64.4 %RH,64.4 %RH
854,2014-07-22 19:43:13,25.634 °C,25.615 °C,64.4 %RH,64.4 %RH
855,2014-07-22 19:43:43,25.615 °C,25.593 °C,64.4 %RH,64.4 %RH
856,2014-07-22 19:44:13,25.596 °C,25.578 °C,64.6 %RH,64.4 %RH
857,2014-07-22 19:44:43,25.575 °C,25.558 °C,64.4 %RH,64.4 %RH
858,2014-07-22 19:45:13,25.559 °C,25.543 °C,64.4 %RH,64.4 %RH
859,2014-07-22 19:45:43,25.543 °C,25.522 °C,64.6 %RH,64.4 %RH
860,2014-07-22 19:46:13,25.522 °C,25.503 °C,64.6 %RH,64.6 %RH
861,2014-07-22 19:46:43,25.505 °C,25.483 °C,64.6 %RH,64.6 %RH
862,2014-07-22 19:47:13,25.483 °C,25.464 °C,64.6 %RH,64.6 %RH
863,2014-07-22 19:47:43,25.467 °C,25.448 °C,64.6 %RH,64.6 %RH
864,2014-07-22 19:48:13,25.448 °C,25.432 °C,64.6 %RH,64.6 %RH
865,2014-07-22 19:48:43,25.433 °C,25.413 °C,64.6 %RH,64.6 %RH
866,2014-07-22 19:49:13,25.413 °C,25.395 °C,64.9 %RH,64.9 %RH
867,2014-07-22 19:49:43,25.396 °C,25.376 °C,64.9 %RH,64.9 %RH
868,2014-07-22 19:50:13,25.376 °C,25.357 °C,64.9 %RH,64.9 %RH
869,2014-07-22 19:50:43,25.358 °C,25.341 °C,64.9 %RH,64.6 %RH
870,2014-07-22 19:51:13,25.338 °C,25.320 °C,64.9 %RH,64.9 %RH
871,2014-07-22 19:51:43,25.322 °C,25.303 °C,64.9 %RH,64.9 %RH
872,2014-07-22 19:52:13,25.307 °C,25.285 °C,64.9 %RH,64.9 %RH
873,2014-07-22 19:52:43,25.287 °C,25.273 °C,65.2 %RH,65.2 %RH
874,2014-07-22 19:53:13,25.273 °C,25.260 °C,65.2 %RH,65.2 %RH
875,2014-07-22 19:53:43,25.259 °C,25.230 °C,64.9 %RH,64.9 %RH
876,2014-07-22 19:54:13,25.232 °C,25.219 °C,64.9 %RH,64.9 %RH
877,2014-07-22 19:54:43,25.218 °C,25.197 °C,65.2 %RH,65.2 %RH
878,2014-07-22 19:55:13,25.200 °C,25.192 °C,65.2 %RH,65.2 %RH
879,2014-07-22 19:55:43,25.187 °C,25.172 °C,65.2 %RH,65.2 %RH
880,2014-07-22 19:56:13,25.167 °C,25.149 °C,65.4 %RH,65.4 %RH
881,2014-07-22 19:56:43,25.152 °C,25.132 °C,65.4 %RH,65.2 %RH
882,2014-07-22 19:57:13,25.134 °C,25.117 °C,65.2 %RH,65.2 %RH
883,2014-07-22 19:57:43,25.117 °C,25.101 °C,65.4 %RH,65.4 %RH
884,2014-07-22 19:58:13,25.099 °C,25.085 °C,65.4 %RH,65.4 %RH
885,2014-07-22 19:58:43,25.085 °C,25.067 °C,65.4 %RH,65.4 %RH
886,2014-07-22 19:59:13,25.069 °C,25.053 °C,65.4 %RH,65.4 %RH
887,2014-07-22 19:59:43,25.050 °C,25.035 °C,65.7 %RH,65.7 %RH
888,2014-07-22 20:00:13,25.035 °C,25.016 °C,65.7 %RH,65.4 %RH
889,2014-07-22 20:00:43,25.018 °C,25.000 °C,65.4 %RH,65.4 %RH
890,2014-07-22 20:01:13,25.003 °C,24.984 °C,65.4 %RH,65.4 %RH
891,2014-07-22 20:01:43,24.985 °C,24.968 °C,65.7 %RH,65.7 %RH
892,2014-07-22 20:02:13,24.968 °C,24.950 °C,65.7 %RH,65.7 %RH
893,2014-07-22 20:02:43,24.952 °C,24.937 °C,65.7 %RH,65.7 %RH
894,2014-07-22 20:03:13,24.937 °C,24.921 °C,65.7 %RH,65.7 %RH
895,2014-07-22 20:03:43,24.921 °C,24.905 °C,65.7 %RH,65.7 %RH
896,2014-07-22 20:04:13,24.904 °C,24.888 °C,65.7 %RH,65.7 %RH
897,2014-07-22 20:04:43,24.888 °C,24.874 °C,65.7 %RH,65.7 %RH
898,2014-07-22 20:05:13,24.871 °C,24.857 °C,66.0 %RH,66.0 %RH
899,2014-07-22 20:05:43,24.858 °C,24.841 °C,66.0 %RH,66.0 %RH
900,2014-07-22 20:06:13,24.841 °C,24.826 °C,66.0 %RH,65.7 %RH
901,2014-07-22 20:06:43,24.825 °C,24.810 °C,66.0 %RH,66.0 %RH
902,2014-07-22 20:07:13,24.809 °C,24.797 °C,66.0 %RH,66.0 %RH
903,2014-07-22 20:07:43,24.796 °C,24.778 °C,66.0 %RH,66.0 %RH
904,2014-07-22 20:08:13,24.777 °C,24.765 °C,66.2 %RH,66.2 %RH
905,2014-07-22 20:08:43,24.762 °C,24.747 °C,66.2 %RH,66.2 %RH
906,2014-07-22 20:09:13,24.747 °C,24.731 °C,66.2 %RH,66.0 %RH
907,2014-07-22 20:09:43,24.730 °C,24.718 °C,66.2 %RH,66.2 %RH
908,2014-07-22 20:10:13,24.718 °C,24.702 °C,66.2 %RH,66.2 %RH
909,2014-07-22 20:10:43,24.702 °C,24.686 °C,66.2 %RH,66.2 %RH
910,2014-07-22 20:11:13,24.688 °C,24.670 °C,66.5 %RH,66.5 %RH
911,2014-07-22 20:11:43,24.669 °C,24.655 °C,66.5 %RH,66.5 %RH
912,2014-07-22 20:12:13,24.654 °C,24.641 °C,66.5 %RH,66.2 %RH
913,2014-07-22 20:12:43,24.641 °C,24.625 °C,66.2 %RH,66.2 %RH
914,2014-07-22 20:13:13,24.628 °C,24.606 °C,66.5 %RH,66.5 %RH
915,2014-07-22 20:13:43,24.610 °C,24.596 °C,66.5 %RH,66.5 %RH
916,2014-07-22 20:14:13,24.597 °C,24.583 °C,66.5 %RH,66.5 %RH
917,2014-07-22 20:14:43,24.583 °C,24.569 °C,66.5 %RH,66.5 %RH
918,2014-07-22 20:15:13,24.567 °C,24.555 °C,66.7 %RH,66.5 %RH
919,2014-07-22 20:15:43,24.556 °C,24.539 °C,66.5 %RH,66.5 %RH
920,2014-07-22 20:16:13,24.540 °C,24.524 °C,66.5 %RH,66.5 %RH
921,2014-07-22 20:16:43,24.526 °C,24.510 °C,66.5 %RH,66.5 %RH
922,2014-07-22 20:17:13,24.511 °C,24.498 °C,66.7 %RH,66.7 %RH
923,2014-07-22 20:17:43,24.495 °C,24.483 °C,66.7 %RH,66.7 %RH
924,2014-07-22 20:18:13,24.483 °C,24.467 °C,66.7 %RH,66.7 %RH
925,2014-07-22 20:18:43,24.467 °C,24.453 °C,66.7 %RH,66.7 %RH
926,2014-07-22 20:19:13,24.457 °C,24.438 °C,66.7 %RH,66.7 %RH
927,2014-07-22 20:19:43,24.441 °C,24.427 °C,67.0 %RH,66.7 %RH
928,2014-07-22 20:20:13,24.427 °C,24.414 °C,66.7 %RH,66.7 %RH
929,2014-07-22 20:20:43,24.414 °C,24.399 °C,66.7 %RH,66.7 %RH
930,2014-07-22 20:21:13,24.400 °C,24.386 °C,66.7 %RH,66.7 %RH
931,2014-07-22 20:21:43,24.387 °C,24.374 °C,66.7 %RH,66.7 %RH
932,2014-07-22 20:22:13,24.376 °C,24.354 °C,67.0 %RH,67.0 %RH
933,2014-07-22 20:22:43,24.355 °C,24.344 °C,67.0 %RH,67.0 %RH
934,2014-07-22 20:23:13,24.344 °C,24.333 °C,67.0 %RH,67.0 %RH
935,2014-07-22 20:23:43,24.335 °C,24.322 °C,67.0 %RH,66.7 %RH
936,2014-07-22 20:24:13,24.323 °C,24.304 °C,67.0 %RH,67.0 %RH
937,2014-07-22 20:24:43,24.307 °C,24.296 °C,67.0 %RH,67.0 %RH
938,2014-07-22 20:25:13,24.294 °C,24.282 °C,67.0 %RH,67.0 %RH
939,2014-07-22 20:25:43,24.284 °C,24.265 °C,67.0 %RH,67.0 %RH
940,2014-07-22 20:26:13,24.266 °C,24.255 °C,67.3 %RH,67.3 %RH
941,2014-07-22 20:26:43,24.255 °C,24.240 °C,67.3 %RH,67.3 %RH
942,2014-07-22 20:27:13,24.242 °C,24.227 °C,67.3 %RH,67.0 %RH
943,2014-07-22 20:27:43,24.227 °C,24.214 °C,67.3 %RH,67.0 %RH
944,2014-07-22 20:28:13,24.214 °C,24.201 °C,67.3 %RH,67.3 %RH
945,2014-07-22 20:28:43,24.205 °C,24.189 °C,67.3 %RH,67.3 %RH
946,2014-07-22 20:29:13,24.192 °C,24.175 °C,67.3 %RH,67.3 %RH
947,2014-07-22 20:29:43,24.178 °C,24.165 °C,67.5 %RH,67.3 %RH
948,2014-07-22 20:30:13,24.165 °C,24.151 °C,67.5 %RH,67.5 %RH
949,2014-07-22 20:30:43,24.154 °C,24.143 °C,67.5 %RH,67.3 %RH
950,2014-07-22 20:31:13,24.141 °C,24.128 °C,67.5 %RH,67.3 %RH
951,2014-07-22 20:31:43,24.130 °C,24.115 °C,67.3 %RH,67.3 %RH
952,2014-07-22 20:32:13,24.118 °C,24.102 °C,67.5 %RH,67.3 %RH
953,2014-07-22 20:32:43,24.103 °C,24.093 °C,67.5 %RH,67.5 %RH
954,2014-07-22 20:33:13,24.093 °C,24.077 °C,67.5 %RH,67.5 %RH
955,2014-07-22 20:33:43,24.079 °C,24.064 °C,67.5 %RH,67.5 %RH
956,2014-07-22 20:34:13,24.067 °C,24.055 °C,67.5 %RH,67.5 %RH
957,2014-07-22 20:34:43,24.055 °C,24.042 °C,67.8 %RH,67.8 %RH
958,2014-07-22 20:35:13,24.045 °C,24.034 °C,67.8 %RH,67.5 %RH
959,2014-07-22 20:35:43,24.031 °C,24.018 °C,67.5 %RH,67.5 %RH
960,2014-07-22 20:36:13,24.018 °C,24.007 °C,67.5 %RH,67.5 %RH
961,2014-07-22 20:36:43,24.010 °C,23.996 °C,67.8 %RH,67.8 %RH
962,2014-07-22 20:37:13,23.996 °C,23.987 °C,67.8 %RH,67.8 %RH
963,2014-07-22 20:37:43,23.984 °C,23.973 °C,67.8 %RH,67.8 %RH
964,2014-07-22 20:38:13,23.974 °C,23.962 °C,67.8 %RH,67.8 %RH
965,2014-07-22 20:38:43,23.961 °C,23.949 °C,67.8 %RH,67.8 %RH
966,2014-07-22 20:39:13,23.949 °C,23.941 °C,68.1 %RH,67.8 %RH
967,2014-07-22 20:39:43,23.939 °C,23.929 °C,67.8 %RH,67.8 %RH
968,2014-07-22 20:40:13,23.929 °C,23.914 °C,67.8 %RH,67.8 %RH
969,2014-07-22 20:40:43,23.917 °C,23.904 °C,67.8 %RH,67.8 %RH
970,2014-07-22 20:41:13,23.906 °C,23.894 °C,68.1 %RH,68.1 %RH
971,2014-07-22 20:41:43,23.894 °C,23.878 °C,68.1 %RH,68.1 %RH
972,2014-07-22 20:42:13,23.881 °C,23.869 °C,68.1 %RH,68.1 %RH
973,2014-07-22 20:42:43,23.869 °C,23.858 °C,68.1 %RH,68.1 %RH
974,2014-07-22 20:43:13,23.861 °C,23.848 °C,68.1 %RH,67.8 %RH
975,2014-07-22 20:43:43,23.849 °C,23.835 °C,68.1 %RH,68.1 %RH
976,2014-07-22 20:44:13,23.839 °C,23.826 °C,68.1 %RH,68.1 %RH
977,2014-07-22 20:44:43,23.827 °C,23.821 °C,68.1 %RH,68.1 %RH
978,2014-07-22 20:45:13,23.819 °C,23.803 °C,68.1 %RH,68.1 %RH
979,2014-07-22 20:45:43,23.804 °C,23.792 °C,68.3 %RH,68.1 %RH
980,2014-07-22 20:46:13,23.794 °C,23.784 °C,68.3 %RH,68.3 %RH
981,2014-07-22 20:46:43,23.784 °C,23.775 °C,68.3 %RH,68.3 %RH
982,2014-07-22 20:47:13,23.774 °C,23.758 °C,68.3 %RH,68.1 %RH
983,2014-07-22 20:47:43,23.760 °C,23.752 °C,68.3 %RH,68.1 %RH
984,2014-07-22 20:48:13,23.753 °C,23.739 °C,68.1 %RH,68.1 %RH
985,2014-07-22 20:48:43,23.742 °C,23.726 °C,68.3 %RH,68.3 %RH
986,2014-07-22 20:49:13,23.730 °C,23.717 °C,68.3 %RH,68.3 %RH
987,2014-07-22 20:49:43,23.720 °C,23.705 °C,68.3 %RH,68.3 %RH
988,2014-07-22 20:50:13,23.710 °C,23.697 °C,68.3 %RH,68.3 %RH
989,2014-07-22 20:50:43,23.698 °C,23.688 °C,68.3 %RH,68.3 %RH
990,2014-07-22 20:51:13,23.691 °C,23.675 °C,68.3 %RH,68.3 %RH
991,2014-07-22 20:51:43,23.679 °C,23.669 °C,68.6 %RH,68.6 %RH
992,2014-07-22 20:52:13,23.672 °C,23.659 °C,68.6 %RH,68.6 %RH
993,2014-07-22 20:52:43,23.663 °C,23.646 °C,68.6 %RH,68.3 %RH
994,2014-07-22 20:53:13,23.647 °C,23.636 °C,68.3 %RH,68.3 %RH
995,2014-07-22 20:53:43,23.637 °C,23.625 °C,68.3 %RH,68.3 %RH
996,2014-07-22 20:54:13,23.627 °C,23.615 °C,68.3 %RH,68.3 %RH
997,2014-07-22 20:54:43,23.615 °C,23.604 °C,68.6 %RH,68.6 %RH
998,2014-07-22 20:55:13,23.607 °C,23.595 °C,68.6 %RH,68.6 %RH
999,2014-07-22 20:55:43,23.596 °C,23.585 °C,68.6 %RH,68.6 %RH
1000,2014-07-22 20:56:13,23.586 °C,23.573 °C,68.6 %RH,68.6 %RH
1001,2014-07-22 20:56:43,23.576 °C,23.567 °C,68.6 %RH,68.6 %RH
1002,2014-07-22 20:57:13,23.565 °C,23.554 °C,68.6 %RH,68.6 %RH
1003,2014-07-22 20:57:43,23.556 °C,23.546 °C,68.6 %RH,68.6 %RH
1004,2014-07-22 20:58:13,23.550 °C,23.537 °C,68.9 %RH,68.9 %RH
1005,2014-07-22 20:58:43,23.537 °C,23.524 °C,68.9 %RH,68.6 %RH
1006,2014-07-22 20:59:13,23.528 °C,23.517 °C,68.6 %RH,68.6 %RH
1007,2014-07-22 20:59:43,23.517 °C,23.506 °C,68.6 %RH,68.6 %RH
1008,2014-07-22 21:00:13,23.508 °C,23.493 °C,68.9 %RH,68.9 %RH
1009,2014-07-22 21:00:43,23.496 °C,23.483 °C,68.9 %RH,68.9 %RH
1010,2014-07-22 21:01:13,23.488 °C,23.477 °C,68.9 %RH,68.9 %RH
1011,2014-07-22 21:01:43,23.477 °C,23.469 °C,68.9 %RH,68.9 %RH
1012,2014-07-22 21:02:13,23.469 °C,23.460 °C,68.9 %RH,68.9 %RH
1013,2014-07-22 21:02:43,23.457 °C,23.447 °C,68.9 %RH,68.9 %RH
1014,2014-07-22 21:03:13,23.448 °C,23.435 °C,68.9 %RH,68.9 %RH
1015,2014-07-22 21:03:43,23.438 °C,23.427 °C,68.9 %RH,68.9 %RH
1016,2014-07-22 21:04:13,23.430 °C,23.418 °C,69.1 %RH,68.9 %RH
1017,2014-07-22 21:04:43,23.421 °C,23.412 °C,68.9 %RH,68.9 %RH
1018,2014-07-22 21:05:13,23.411 °C,23.399 °C,68.9 %RH,68.9 %RH
1019,2014-07-22 21:05:43,23.402 °C,23.390 °C,68.9 %RH,68.9 %RH
1020,2014-07-22 21:06:13,23.393 °C,23.379 °C,69.1 %RH,68.9 %RH
1021,2014-07-22 21:06:43,23.380 °C,23.373 °C,69.1 %RH,69.1 %RH
1022,2014-07-22 21:07:13,23.373 °C,23.364 °C,69.1 %RH,69.1 %RH
1023,2014-07-22 21:07:43,23.364 °C,23.353 °C,69.1 %RH,69.1 %RH
1024,2014-07-22 21:08:13,23.357 °C,23.346 °C,69.1 %RH,69.1 %RH
1025,2014-07-22 21:08:43,23.346 °C,23.337 °C,69.1 %RH,68.9 %RH
1026,2014-07-22 21:09:13,23.337 °C,23.324 °C,69.1 %RH,69.1 %RH
1027,2014-07-22 21:09:43,23.327 °C,23.317 °C,69.1 %RH,69.1 %RH
1028,2014-07-22 21:10:13,23.319 °C,23.308 °C,69.1 %RH,69.1 %RH
1029,2014-07-22 21:10:43,23.308 °C,23.301 °C,69.1 %RH,69.1 %RH
1030,2014-07-22 21:11:13,23.301 °C,23.292 °C,69.4 %RH,69.1 %RH
1031,2014-07-22 21:11:43,23.292 °C,23.279 °C,69.4 %RH,69.4 %RH
1032,2014-07-22 21:12:13,23.282 °C,23.270 °C,69.4 %RH,69.4 %RH
1033,2014-07-22 21:12:43,23.274 °C,23.266 °C,69.4 %RH,69.4 %RH
1034,2014-07-22 21:13:13,23.264 °C,23.260 °C,69.4 %RH,69.1 %RH
1035,2014-07-22 21:13:43,23.257 °C,23.250 °C,69.4 %RH,69.1 %RH
1036,2014-07-22 21:14:13,23.250 °C,23.240 °C,69.4 %RH,69.4 %RH
